Client_Num,Customer_Age,Gender,Dependent_Count,Education_Level,Marital_Status,state_cd,Zipcode,Car_Owner,House_Owner,Personal_loan,contact,Customer_Job,Income,Cust_Satisfaction_Score
720191883,60,F,2,High School,Married,NJ,91750,yes,no,no,unknown,Blue-collar,10524.00,4
720193533,46,F,4,Post-Graduate,Married,NY,91750,no,yes,no,cellular,White-collar,36662.00,4
720196158,40,F,2,Graduate,Unknown,NY,91750,yes,yes,no,unknown,Govt,36592.00,3
720197058,40,F,2,High School,Single,CA,91750,no,no,no,unknown,Govt,28672.00,5
720198183,37,M,3,Uneducated,Unknown,TX,91750,yes,no,no,cellular,Govt,110128.00,3
720201033,34,F,1,High School,Single,CA,91750,no,no,no,cellular,Selfemployeed,1250.00,4
720202008,52,F,1,High School,Married,TX,91750,no,yes,yes,cellular,Govt,59555.00,4
720204558,48,M,3,Post-Graduate,Married,NV,91750,no,yes,no,cellular,Businessman,70158.00,4
720205608,52,M,2,High School,Single,IA,91750,yes,no,no,cellular,Retirees,64902.00,4
720206658,35,F,4,Graduate,Single,CA,91750,yes,yes,no,cellular,Blue-collar,16293.00,4
720210483,44,M,2,Uneducated,Married,CA,91750,no,yes,no,cellular,Govt,91441.00,5
720211533,30,M,0,Unknown,Single,NY,91750,yes,yes,yes,unknown,White-collar,75048.00,5
720212508,55,F,2,Graduate,Married,FL,91750,no,yes,no,cellular,Retirees,36382.00,5
720214833,36,F,1,High School,Single,NJ,91750,no,no,no,cellular,Blue-collar,10475.00,5
720216108,53,F,1,Graduate,Single,FL,91750,yes,no,no,cellular,Businessman,30575.00,3
720218658,38,M,3,Post-Graduate,Married,CA,91750,yes,yes,no,telephone,Blue-collar,65595.00,5
720219633,50,F,0,Uneducated,Single,TX,91750,yes,yes,no,cellular,White-collar,50493.00,4
720228708,45,F,3,Unknown,Single,NY,91750,yes,yes,no,cellular,Selfemployeed,11508.00,4
720231108,44,F,2,Graduate,Unknown,NV,91750,no,yes,no,cellular,Govt,34325.00,4
720234708,42,F,4,High School,Single,FL,91750,yes,yes,no,cellular,Businessman,27340.00,4
720235608,38,M,1,Graduate,Married,CA,91750,no,yes,no,cellular,Govt,64120.00,5
720236433,38,M,1,Unknown,Married,TX,91750,yes,yes,no,cellular,Selfemployeed,59642.00,4
720237408,53,F,2,High School,Single,TX,91750,no,yes,yes,unknown,Businessman,193515.00,5
720241758,51,F,2,Unknown,Single,NY,91750,no,no,no,cellular,Blue-collar,13406.00,5
720242733,37,F,2,Graduate,Single,TX,91750,no,no,no,telephone,Selfemployeed,40969.00,5
720243933,48,F,2,Unknown,Single,CA,91750,no,no,no,cellular,White-collar,32474.00,4
720244983,37,M,2,Uneducated,Single,FL,91750,no,yes,no,telephone,Selfemployeed,14975.00,4
720247158,51,M,4,High School,Single,TX,91750,yes,no,no,cellular,Govt,42224.00,5
720248208,45,F,4,Graduate,Married,PA,91750,no,yes,no,cellular,Selfemployeed,14975.00,4
720249183,38,M,0,Uneducated,Married,NJ,91750,yes,yes,no,cellular,Blue-collar,65653.00,5
720250158,39,F,4,Unknown,Married,TX,91750,no,yes,no,cellular,Selfemployeed,14975.00,3
720251358,29,F,1,Uneducated,Single,CA,91750,no,no,no,unknown,Selfemployeed,25512.00,3
720252858,45,F,4,Unknown,Married,TX,91750,no,yes,yes,cellular,Selfemployeed,36975.00,3
720253908,44,F,4,Doctorate,Married,NY,91750,yes,yes,no,unknown,Selfemployeed,14975.00,5
720254883,47,F,1,Uneducated,Married,NY,91750,yes,yes,yes,cellular,Retirees,28533.00,4
720256158,39,F,2,High School,Married,NJ,91750,yes,yes,no,cellular,Retirees,56287.00,4
720258183,57,M,1,Graduate,Single,NJ,91750,no,no,no,cellular,White-collar,99250.00,4
720259308,64,F,0,High School,Married,NY,91750,yes,no,no,cellular,Govt,45433.00,3
720260433,57,M,1,Graduate,Married,NJ,91750,yes,no,no,unknown,Businessman,100206.00,4
720264783,53,F,2,Unknown,Single,CA,91750,no,yes,no,unknown,Blue-collar,13984.00,5
720267033,49,F,2,Uneducated,Married,FL,91750,yes,no,no,cellular,Businessman,26321.00,4
720269283,53,F,1,Graduate,Married,NY,91750,yes,no,no,cellular,Blue-collar,58849.00,4
720270633,59,M,0,Graduate,Married,NJ,91750,yes,no,no,unknown,Retirees,31726.00,4
720272958,39,F,2,Graduate,Married,NJ,91750,no,yes,no,cellular,Selfemployeed,5525.00,5
720274158,56,F,2,High School,Single,FL,91750,no,yes,yes,cellular,Selfemployeed,44228.00,4
720275358,36,F,2,High School,Single,NJ,91750,no,no,no,unknown,White-collar,28308.00,3
720281508,57,M,2,Post-Graduate,Married,CA,91750,no,no,yes,cellular,Selfemployeed,71618.00,5
720282558,47,F,3,Graduate,Unknown,NY,91750,yes,yes,no,unknown,Blue-collar,33207.00,4
720283758,60,F,1,Graduate,Married,TX,91750,yes,no,no,cellular,Blue-collar,15687.00,3
720286908,49,M,3,Graduate,Single,TX,91750,no,yes,no,cellular,White-collar,40303.00,5
720289533,38,M,3,Graduate,Single,NY,91750,yes,no,no,cellular,Blue-collar,67650.00,4
720292983,44,M,4,Unknown,Unknown,CA,91750,no,yes,no,cellular,Govt,86177.00,4
720294258,39,M,4,Post-Graduate,Single,CA,91750,yes,no,no,cellular,Govt,72094.00,4
720296808,51,F,1,Doctorate,Single,NY,91750,yes,yes,no,unknown,Selfemployeed,29581.00,4
720299283,43,F,5,Unknown,Single,CA,91750,no,no,no,cellular,Retirees,59696.00,4
720301458,27,F,0,Graduate,Married,FL,91750,yes,yes,no,cellular,Blue-collar,34145.00,4
720302883,43,M,3,High School,Single,NY,91750,yes,no,no,cellular,White-collar,69649.00,4
720303933,49,M,3,High School,Single,FL,91750,no,yes,yes,telephone,Businessman,66871.00,4
720306408,40,M,2,Uneducated,Married,TX,91750,no,yes,no,cellular,Businessman,119833.00,5
720307683,47,M,3,High School,Single,CA,91750,no,yes,no,cellular,Govt,64729.00,3
720310458,51,F,2,Doctorate,Single,TX,91750,yes,yes,no,cellular,Selfemployeed,14975.00,4
720313083,33,F,1,Graduate,Single,CA,91750,no,no,no,unknown,Selfemployeed,31066.00,5
720314583,49,F,2,Graduate,Unknown,CA,91750,yes,no,no,unknown,Selfemployeed,11078.00,3
720315933,46,M,2,Unknown,Single,CA,91750,yes,no,no,cellular,Businessman,94339.00,5
720317658,37,M,3,Unknown,Single,TX,91750,yes,yes,no,unknown,Govt,108936.00,3
720322008,34,M,2,High School,Married,NJ,91750,no,no,no,cellular,Businessman,68392.00,4
720323208,43,M,3,Unknown,Single,TX,91750,no,no,no,cellular,White-collar,88342.00,4
720326733,45,F,4,Graduate,Married,TX,91750,yes,yes,no,cellular,Businessman,41674.00,5
720328008,35,M,0,Unknown,Single,CA,91750,yes,no,no,cellular,Selfemployeed,66572.00,4
720328983,44,M,4,Graduate,Single,CA,91750,no,yes,no,cellular,White-collar,105677.00,5
720330558,49,F,4,Graduate,Single,NY,91750,yes,yes,no,cellular,Selfemployeed,20674.00,5
720333783,41,F,1,Graduate,Single,CA,91750,yes,yes,no,cellular,Govt,42860.00,5
720334833,49,M,1,High School,Unknown,CA,91750,yes,no,no,telephone,Businessman,75363.00,4
720336708,46,F,5,High School,Married,CA,91750,no,yes,no,cellular,Selfemployeed,14975.00,3
720338658,39,F,2,Uneducated,Married,NY,91750,yes,no,no,cellular,Govt,34138.00,5
720339558,55,F,2,Unknown,Single,TX,91750,yes,yes,no,cellular,Selfemployeed,44386.00,3
720340383,53,M,1,High School,Unknown,NY,91750,no,no,yes,cellular,Blue-collar,48186.00,4
720344658,51,F,0,High School,Married,IA,91750,yes,no,no,unknown,Selfemployeed,14975.00,5
720348933,40,F,1,Graduate,Married,NY,91750,no,no,no,unknown,Selfemployeed,34484.00,3
720349983,50,M,4,Graduate,Married,TX,91750,yes,yes,no,cellular,Selfemployeed,70053.00,4
720352533,65,M,2,Graduate,Married,CA,91750,no,no,no,unknown,Selfemployeed,14975.00,3
720353808,53,M,3,Graduate,Unknown,CA,91750,yes,yes,no,cellular,White-collar,118167.00,3
720356133,38,F,2,Uneducated,Single,NY,91750,no,yes,no,cellular,Businessman,186219.00,5
720357483,44,M,3,High School,Single,FL,91750,no,no,no,cellular,Selfemployeed,50623.00,5
720362058,59,F,2,Uneducated,Married,CA,91750,yes,yes,no,cellular,Businessman,18834.00,5
720363258,47,F,3,Post-Graduate,Single,TX,91750,no,yes,no,cellular,Retirees,47446.00,4
720364158,37,M,3,Graduate,Unknown,NJ,91750,no,yes,yes,cellular,Retirees,57524.00,5
720370533,27,F,1,Graduate,Single,FL,91750,no,no,no,cellular,Selfemployeed,2565.00,3
720371733,50,F,1,Uneducated,Single,CA,91750,no,yes,no,cellular,Govt,13246.00,5
720372483,46,M,3,Unknown,Single,CA,90275,yes,no,no,telephone,Businessman,177447.00,4
720374808,43,M,3,Graduate,Unknown,FL,91750,no,yes,no,cellular,Selfemployeed,72300.00,4
720376008,41,F,3,Graduate,Married,TX,91750,yes,yes,yes,cellular,Govt,20630.00,5
720377433,47,M,2,Graduate,Married,NY,91750,no,no,no,cellular,Retirees,70048.00,5
720379533,35,F,3,Unknown,Single,NY,91750,yes,no,no,cellular,Selfemployeed,21036.00,5
720384633,42,F,1,High School,Married,FL,91750,yes,no,no,cellular,Blue-collar,37026.00,5
720385608,46,M,2,Graduate,Single,TX,91750,yes,yes,no,cellular,Businessman,161669.00,4
720389283,57,M,2,Unknown,Married,TX,91750,yes,yes,no,cellular,Selfemployeed,89310.00,4
720392433,54,F,3,Graduate,Single,CA,91750,no,no,no,unknown,Govt,17365.00,5
720398958,41,F,5,High School,Married,NY,91750,no,yes,no,cellular,Selfemployeed,58258.00,5
720401658,51,F,1,Graduate,Married,TX,91750,no,yes,no,unknown,White-collar,19657.00,4
720403008,56,M,3,High School,Married,NY,91750,no,yes,no,cellular,Selfemployeed,85405.00,3
720406233,56,F,1,High School,Married,TX,91750,no,yes,no,unknown,Businessman,15454.00,5
720408708,67,M,0,Graduate,Married,NY,91750,no,no,no,cellular,Govt,50508.00,4
720409608,39,F,3,Graduate,Married,FL,91750,yes,yes,no,unknown,Selfemployeed,14975.00,4
720411183,35,F,3,Graduate,Single,TX,91750,no,yes,no,unknown,Blue-collar,34341.00,4
720412308,45,M,5,Graduate,Married,TX,91750,yes,no,no,cellular,Govt,105595.00,5
720413658,39,F,3,High School,Married,FL,91750,no,no,yes,cellular,Businessman,199942.00,4
720414558,41,M,3,High School,Married,TX,91750,no,no,no,cellular,Govt,79829.00,5
720415833,46,M,0,Graduate,Single,CA,90025,no,no,no,telephone,Businessman,183271.00,4
720418383,46,M,3,Unknown,Single,TX,91750,yes,no,yes,telephone,White-collar,81387.00,4
720419358,38,M,2,High School,Single,NY,91750,no,no,no,cellular,Selfemployeed,68239.00,4
720422358,44,M,3,High School,Married,FL,91750,yes,no,no,cellular,White-collar,104014.00,3
720424608,50,F,3,Uneducated,Married,NY,91750,no,yes,no,cellular,Selfemployeed,12150.00,4
720425508,59,M,0,Unknown,Unknown,FL,91750,no,yes,no,cellular,Businessman,116337.00,5
720426708,33,F,1,High School,Married,TX,91750,no,no,no,cellular,Selfemployeed,2565.00,5
720427683,36,F,3,Unknown,Married,FL,91750,no,no,no,unknown,Blue-collar,22948.00,4
720430083,49,F,2,Unknown,Single,NY,91750,no,yes,no,cellular,Govt,45150.00,4
720431433,37,F,2,High School,Single,FL,91750,yes,no,no,cellular,Blue-collar,13307.00,5
720432858,44,F,3,Graduate,Married,CA,91750,no,yes,no,telephone,Retirees,37713.00,3
720436008,51,F,3,Graduate,Single,CA,91750,yes,no,yes,cellular,Businessman,53335.00,5
720437358,44,F,2,Post-Graduate,Married,NY,91750,yes,no,no,unknown,Govt,39222.00,3
720439533,54,M,0,High School,Single,NY,91750,no,no,no,cellular,Govt,86985.00,4
720440583,39,F,2,Graduate,Married,CA,91750,yes,yes,no,cellular,White-collar,18620.00,3
720443358,46,M,3,Graduate,Married,FL,91750,yes,no,no,cellular,Selfemployeed,101393.00,5
720444408,52,F,2,Graduate,Married,NJ,91750,yes,yes,no,cellular,Blue-collar,30135.00,5
720445533,34,F,2,Unknown,Single,NJ,91750,yes,no,no,unknown,Selfemployeed,11114.00,4
720446508,44,F,3,Uneducated,Single,NY,91750,yes,yes,no,cellular,Businessman,31413.00,5
720449208,36,M,3,Graduate,Single,CA,91750,no,yes,no,telephone,Businessman,76929.00,5
720450108,38,F,2,Uneducated,Single,CA,91750,yes,yes,no,cellular,Selfemployeed,14975.00,4
720452508,49,F,2,Doctorate,Married,NY,91750,no,yes,no,cellular,Blue-collar,43625.00,5
720454158,46,F,2,Graduate,Unknown,FL,91750,no,yes,no,cellular,Govt,32915.00,4
720457608,32,M,1,Unknown,Married,FL,91750,yes,no,no,cellular,Retirees,57021.00,3
720458883,40,F,2,Graduate,Married,TX,91750,yes,no,no,unknown,Businessman,172584.00,4
720460083,50,F,4,Uneducated,Single,CA,91750,no,no,no,cellular,Businessman,23366.00,3
720462633,34,F,3,Graduate,Single,TX,91750,no,yes,no,unknown,Selfemployeed,16520.00,5
720463833,48,M,3,Unknown,Single,TX,91750,yes,yes,no,cellular,Businessman,90148.00,4
720466383,30,F,0,High School,Single,FL,91750,yes,yes,no,cellular,Selfemployeed,9535.00,3
720467583,54,F,3,Graduate,Single,NV,91750,no,yes,no,cellular,Businessman,34567.00,5
720470133,44,M,4,Unknown,Single,NJ,91750,no,yes,no,cellular,Retirees,69275.00,5
720471108,49,M,3,High School,Married,FL,91750,no,no,no,cellular,Businessman,119902.00,3
720473433,50,M,2,Graduate,Married,FL,91750,yes,yes,no,cellular,Govt,87179.00,5
720474408,55,M,3,Uneducated,Single,NY,91750,no,yes,no,telephone,Blue-collar,114260.00,5
720475233,32,M,0,Graduate,Single,FL,91750,yes,yes,no,cellular,Selfemployeed,14975.00,5
720476733,40,F,5,Unknown,Single,CA,91750,no,no,no,cellular,Selfemployeed,5525.00,5
720479058,53,F,1,Uneducated,Married,NY,91750,no,no,no,cellular,Govt,59625.00,4
720480183,57,M,3,Doctorate,Married,NY,91750,yes,no,no,cellular,Blue-collar,83009.00,5
720482583,59,M,1,Unknown,Married,CA,91750,no,no,yes,cellular,White-collar,70220.00,4
720484908,32,F,0,High School,Single,TX,91750,no,no,no,telephone,Selfemployeed,14975.00,5
720486408,39,M,3,High School,Single,CA,91750,no,no,no,telephone,Businessman,62469.00,4
720487308,37,F,4,Graduate,Married,NJ,91750,no,yes,yes,telephone,Businessman,52789.00,5
720491958,27,M,1,Graduate,Single,TX,91750,no,no,no,cellular,Blue-collar,56933.00,5
720494058,53,M,3,Graduate,Single,TX,91750,no,yes,no,cellular,Businessman,78084.00,5
720496158,42,F,2,Doctorate,Single,CA,91750,yes,no,no,cellular,White-collar,48111.00,4
720497958,54,F,1,Graduate,Married,CA,91750,no,yes,no,unknown,Retirees,16049.00,4
720503508,49,M,3,Graduate,Married,NY,91750,no,no,no,cellular,White-collar,96192.00,4
720504633,33,F,0,Graduate,Married,NJ,91750,yes,no,no,cellular,Selfemployeed,5225.00,3
720507108,64,M,1,Graduate,Single,TX,91750,yes,yes,yes,unknown,Govt,25889.00,5
720508233,59,F,2,Uneducated,Married,NY,91750,no,no,no,unknown,Selfemployeed,18047.00,4
720509433,60,F,0,Graduate,Single,NY,91750,no,no,no,cellular,Selfemployeed,41915.00,5
720510333,52,M,2,Post-Graduate,Married,FL,91750,no,no,no,cellular,Businessman,69168.00,3
720511608,48,F,2,Uneducated,Unknown,FL,91750,no,no,no,cellular,Retirees,19744.00,4
720512433,56,M,4,High School,Single,TX,91750,no,yes,no,cellular,Govt,105479.00,3
720513333,53,M,3,High School,Single,CA,91750,yes,no,no,unknown,Blue-collar,82768.00,5
720515883,46,F,5,High School,Married,TX,91750,no,no,no,cellular,Businessman,234476.00,5
720518283,54,M,2,Unknown,Married,CA,91750,no,yes,no,cellular,White-collar,99794.00,4
720519333,40,F,3,Uneducated,Single,CA,91750,no,yes,no,cellular,Selfemployeed,30375.00,4
720520308,57,F,1,Unknown,Married,NY,91750,yes,no,no,unknown,Govt,27287.00,5
720521808,26,M,0,High School,Single,CA,91750,no,no,no,cellular,Selfemployeed,14975.00,5
720522633,41,M,3,Graduate,Single,FL,91750,no,yes,no,cellular,Businessman,111478.00,5
720527058,57,F,3,Graduate,Single,CA,91750,no,yes,no,cellular,Businessman,58436.00,4
720529308,60,F,1,Unknown,Married,NY,91750,no,no,no,cellular,Selfemployeed,16162.00,5
720531633,49,F,0,Post-Graduate,Single,TX,91750,no,yes,yes,unknown,Blue-collar,31321.00,4
720532908,63,F,0,Unknown,Married,NJ,91750,no,no,no,cellular,Blue-collar,33970.00,3
720535008,41,M,3,Graduate,Married,TX,91750,no,no,no,unknown,Businessman,140202.00,4
720537633,53,M,2,Unknown,Married,FL,91750,yes,yes,no,cellular,Blue-collar,87680.00,4
720539583,47,M,2,Graduate,Married,NJ,91750,yes,no,no,cellular,White-collar,151630.00,5
720540708,34,F,3,Post-Graduate,Single,FL,91750,no,yes,no,unknown,Selfemployeed,9535.00,5
720541758,58,F,2,High School,Single,TX,91750,no,no,no,cellular,White-collar,40896.00,4
720547533,33,M,2,Graduate,Married,NY,91750,yes,no,no,cellular,Retirees,58545.00,4
720551733,34,F,3,Graduate,Married,TX,91750,yes,no,yes,telephone,Selfemployeed,30999.00,4
720553158,36,M,1,Uneducated,Single,NJ,91750,yes,yes,no,cellular,White-collar,89561.00,5
720555483,42,F,4,Graduate,Married,FL,91750,no,no,no,cellular,Selfemployeed,50295.00,5
720557883,40,F,3,Post-Graduate,Single,TX,91750,no,no,no,unknown,Businessman,207814.00,5
720559908,41,M,4,Uneducated,Single,IA,91750,no,no,no,cellular,Businessman,84531.00,4
720562008,62,F,0,High School,Single,CA,91750,no,yes,no,telephone,White-collar,32203.00,3
720563058,38,M,1,High School,Single,TX,91750,yes,no,no,cellular,Businessman,52603.00,5
720563958,49,M,0,Uneducated,Married,NY,91750,no,yes,no,cellular,Govt,62941.00,4
720565458,43,M,2,Graduate,Single,TX,91750,no,no,no,cellular,Selfemployeed,100919.00,4
720568083,51,F,3,Graduate,Single,CA,91750,no,no,no,cellular,Retirees,27302.00,4
720570333,42,M,5,Unknown,Married,NY,91750,yes,yes,no,cellular,Blue-collar,78265.00,4
720572508,41,F,2,Post-Graduate,Married,TX,91750,no,yes,no,cellular,Selfemployeed,5525.00,4
720575058,50,F,3,Unknown,Single,NY,91750,no,no,no,cellular,Govt,55619.00,4
720578058,54,F,2,Graduate,Married,NJ,91750,no,yes,no,cellular,Selfemployeed,50312.00,4
720580383,54,F,4,Unknown,Married,CA,91750,yes,yes,no,unknown,Govt,39669.00,4
720582558,36,M,3,High School,Married,MI,91750,yes,yes,no,unknown,Businessman,93503.00,4
720585183,52,F,3,Graduate,Married,CA,91750,yes,no,no,unknown,Businessman,39968.00,4
720589008,37,F,4,High School,Single,NJ,91750,no,no,no,cellular,White-collar,57623.00,4
720590058,43,F,3,Unknown,Married,CA,91750,yes,no,no,cellular,Govt,32905.00,4
720592533,43,F,3,Unknown,Married,NY,91750,no,yes,no,cellular,Blue-collar,29350.00,4
720593583,46,M,3,High School,Married,NY,91750,yes,no,no,cellular,Businessman,94626.00,4
720595083,46,M,2,High School,Married,TX,91750,no,no,no,cellular,Govt,67048.00,4
720597108,51,M,3,Doctorate,Single,TX,91750,yes,no,yes,cellular,Blue-collar,113288.00,4
720598308,42,F,3,Uneducated,Married,CA,91750,yes,yes,no,unknown,Selfemployeed,14975.00,3
720599658,44,M,3,Graduate,Unknown,TX,91750,no,no,no,cellular,Govt,93179.00,4
720600858,49,F,3,Graduate,Single,NY,91750,no,no,yes,cellular,Govt,40549.00,4
720603558,40,F,3,Graduate,Single,CA,91750,yes,yes,yes,cellular,Govt,27947.00,4
720605808,47,F,5,Uneducated,Unknown,TX,91750,yes,yes,yes,unknown,Selfemployeed,2565.00,4
720608658,56,F,2,High School,Single,FL,91750,yes,yes,no,unknown,Businessman,236058.00,4
720610008,44,F,2,Graduate,Married,TX,91750,no,yes,no,cellular,Selfemployeed,12150.00,4
720611058,42,F,1,Unknown,Single,NY,91750,no,yes,no,cellular,Selfemployeed,14975.00,3
720612333,56,F,2,Unknown,Married,TX,91750,yes,no,yes,cellular,Businessman,31590.00,4
720614658,45,F,2,Uneducated,Single,CT,91750,no,yes,no,telephone,White-collar,44248.00,3
720615708,32,F,1,Graduate,Married,NY,91750,no,yes,no,cellular,Selfemployeed,10455.00,4
720616908,45,M,2,Graduate,Single,FL,91750,yes,yes,no,unknown,Govt,45285.00,4
720618033,50,M,3,Uneducated,Single,CA,90706,no,yes,no,cellular,Businessman,186412.00,4
720620058,60,F,0,Uneducated,Single,NY,91750,no,no,no,cellular,Blue-collar,19195.00,4
720621408,41,F,4,Unknown,Married,TX,91750,no,yes,no,telephone,Businessman,163183.00,4
720626058,49,F,0,Post-Graduate,Married,TX,91750,yes,yes,no,cellular,Businessman,15439.00,5
720633558,49,M,3,Uneducated,Married,TX,91750,no,yes,no,cellular,Businessman,184551.00,4
720634683,44,F,2,Graduate,Single,CA,91750,no,yes,no,cellular,Govt,27828.00,5
720635883,52,F,1,Doctorate,Married,TX,91750,no,yes,no,unknown,Businessman,33390.00,3
720637008,49,F,4,Unknown,Married,TX,91750,yes,no,no,cellular,Selfemployeed,35534.00,5
720638283,52,M,2,High School,Married,TX,91750,yes,no,yes,cellular,Govt,68953.00,5
720639783,48,F,4,Graduate,Married,TX,91750,yes,yes,no,cellular,Blue-collar,29738.00,4
720642633,65,F,1,High School,Married,NJ,91750,no,no,no,cellular,Businessman,43319.00,3
720644883,46,M,3,Graduate,Married,CA,91750,no,no,no,cellular,Blue-collar,93250.00,3
720648483,54,F,2,Doctorate,Married,NY,91750,no,yes,no,unknown,Govt,16456.00,4
720650208,31,F,2,Unknown,Single,MI,91750,no,yes,no,unknown,Selfemployeed,14975.00,4
720654183,41,F,3,Unknown,Married,CA,91750,no,yes,no,unknown,White-collar,22560.00,5
720655833,49,M,3,Graduate,Unknown,TX,91750,no,yes,no,cellular,Govt,87137.00,5
720656883,61,M,2,High School,Single,FL,91750,no,yes,yes,cellular,Selfemployeed,70360.00,3
720659283,52,F,3,Graduate,Single,TX,91750,yes,yes,yes,unknown,Selfemployeed,18331.00,5
720660558,42,M,3,Uneducated,Married,TX,91750,no,yes,no,cellular,Selfemployeed,77654.00,5
720662508,65,F,0,Graduate,Married,NJ,91750,yes,yes,no,unknown,Selfemployeed,19465.00,4
720666333,55,F,1,Uneducated,Single,NY,91750,no,no,no,cellular,White-collar,18012.00,4
